Datetime,TweetId,Text,geo,start,end,word,country_predicted,country_conf,admin1,lat,lon,country_code3,geonameid,place_name,feature_class,feature_code,ptext,target
2021-07-12 23:43:30+00:00,1414732180165578752,PHI cancels Flash Flood Warning for Camden [NJ] and Philadelphia [PA] https://t.co/ANBPOT6CRB https://t.co/ugc2d7T7op,"[{'word': 'Camden', 'spans': [{'start': 36, 'end': 42}], 'country_predicted': 'USA', 'country_conf': 0.6353264, 'geo': {'admin1': 'New Jersey', 'lat': '39.80353', 'lon': '-74.95976', 'country_code3': 'USA', 'geonameid': '4501019', 'place_name': 'Camden County', 'feature_class': 'A', 'feature_code': 'ADM2'}}, {'word': 'NJ', 'spans': [{'start': 44, 'end': 46}], 'country_predicted': 'THA', 'country_conf': 0.28868943}, {'word': 'Philadelphia', 'spans': [{'start': 52, 'end': 64}], 'country_predicted': 'USA', 'country_conf': 0.957188, 'geo': {'admin1': 'Pennsylvania', 'lat': '39.95233', 'lon': '-75.16379', 'country_code3': 'USA', 'geonameid': '4560349', 'place_name': 'Philadelphia', 'feature_class': 'P', 'feature_code': 'PPLA2'}}]",36.0,42.0,Camden,USA,0.6353264,New Jersey,39.80353,-74.95976,USA,4501019,Camden County,A,ADM2,phi cancel flash flood warning camden nj philadelphia pa,0
2021-07-12 23:43:30+00:00,1414732180165578752,PHI cancels Flash Flood Warning for Camden [NJ] and Philadelphia [PA] https://t.co/ANBPOT6CRB https://t.co/ugc2d7T7op,"[{'word': 'Camden', 'spans': [{'start': 36, 'end': 42}], 'country_predicted': 'USA', 'country_conf': 0.6353264, 'geo': {'admin1': 'New Jersey', 'lat': '39.80353', 'lon': '-74.95976', 'country_code3': 'USA', 'geonameid': '4501019', 'place_name': 'Camden County', 'feature_class': 'A', 'feature_code': 'ADM2'}}, {'word': 'NJ', 'spans': [{'start': 44, 'end': 46}], 'country_predicted': 'THA', 'country_conf': 0.28868943}, {'word': 'Philadelphia', 'spans': [{'start': 52, 'end': 64}], 'country_predicted': 'USA', 'country_conf': 0.957188, 'geo': {'admin1': 'Pennsylvania', 'lat': '39.95233', 'lon': '-75.16379', 'country_code3': 'USA', 'geonameid': '4560349', 'place_name': 'Philadelphia', 'feature_class': 'P', 'feature_code': 'PPLA2'}}]",44.0,46.0,NJ,THA,0.28868943,,,,,,,,,phi cancel flash flood warning camden nj philadelphia pa,0
2021-07-12 23:43:30+00:00,1414732180165578752,PHI cancels Flash Flood Warning for Camden [NJ] and Philadelphia [PA] https://t.co/ANBPOT6CRB https://t.co/ugc2d7T7op,"[{'word': 'Camden', 'spans': [{'start': 36, 'end': 42}], 'country_predicted': 'USA', 'country_conf': 0.6353264, 'geo': {'admin1': 'New Jersey', 'lat': '39.80353', 'lon': '-74.95976', 'country_code3': 'USA', 'geonameid': '4501019', 'place_name': 'Camden County', 'feature_class': 'A', 'feature_code': 'ADM2'}}, {'word': 'NJ', 'spans': [{'start': 44, 'end': 46}], 'country_predicted': 'THA', 'country_conf': 0.28868943}, {'word': 'Philadelphia', 'spans': [{'start': 52, 'end': 64}], 'country_predicted': 'USA', 'country_conf': 0.957188, 'geo': {'admin1': 'Pennsylvania', 'lat': '39.95233', 'lon': '-75.16379', 'country_code3': 'USA', 'geonameid': '4560349', 'place_name': 'Philadelphia', 'feature_class': 'P', 'feature_code': 'PPLA2'}}]",52.0,64.0,Philadelphia,USA,0.957188,Pennsylvania,39.95233,-75.16379,USA,4560349,Philadelphia,P,PPLA2,phi cancel flash flood warning camden nj philadelphia pa,0
2021-07-12 23:43:30+00:00,1414732179549024268,PHI cancels Flash Flood Warning for Camden [NJ] and Philadelphia [PA] https://t.co/Lf66nNht8W https://t.co/IfTgCK6VFI,"[{'word': 'Camden', 'spans': [{'start': 36, 'end': 42}], 'country_predicted': 'USA', 'country_conf': 0.6353264, 'geo': {'admin1': 'New Jersey', 'lat': '39.80353', 'lon': '-74.95976', 'country_code3': 'USA', 'geonameid': '4501019', 'place_name': 'Camden County', 'feature_class': 'A', 'feature_code': 'ADM2'}}, {'word': 'NJ', 'spans': [{'start': 44, 'end': 46}], 'country_predicted': 'THA', 'country_conf': 0.28868943}, {'word': 'Philadelphia', 'spans': [{'start': 52, 'end': 64}], 'country_predicted': 'USA', 'country_conf': 0.957188, 'geo': {'admin1': 'Pennsylvania', 'lat': '39.95233', 'lon': '-75.16379', 'country_code3': 'USA', 'geonameid': '4560349', 'place_name': 'Philadelphia', 'feature_class': 'P', 'feature_code': 'PPLA2'}}, {'word': 'PA', 'spans': [{'start': 66, 'end': 68}], 'country_predicted': 'CMR', 'country_conf': 0.28868943}]",36.0,42.0,Camden,USA,0.6353264,New Jersey,39.80353,-74.95976,USA,4501019,Camden County,A,ADM2,phi cancel flash flood warning camden nj philadelphia pa,0
2021-07-12 23:43:30+00:00,1414732179549024268,PHI cancels Flash Flood Warning for Camden [NJ] and Philadelphia [PA] https://t.co/Lf66nNht8W https://t.co/IfTgCK6VFI,"[{'word': 'Camden', 'spans': [{'start': 36, 'end': 42}], 'country_predicted': 'USA', 'country_conf': 0.6353264, 'geo': {'admin1': 'New Jersey', 'lat': '39.80353', 'lon': '-74.95976', 'country_code3': 'USA', 'geonameid': '4501019', 'place_name': 'Camden County', 'feature_class': 'A', 'feature_code': 'ADM2'}}, {'word': 'NJ', 'spans': [{'start': 44, 'end': 46}], 'country_predicted': 'THA', 'country_conf': 0.28868943}, {'word': 'Philadelphia', 'spans': [{'start': 52, 'end': 64}], 'country_predicted': 'USA', 'country_conf': 0.957188, 'geo': {'admin1': 'Pennsylvania', 'lat': '39.95233', 'lon': '-75.16379', 'country_code3': 'USA', 'geonameid': '4560349', 'place_name': 'Philadelphia', 'feature_class': 'P', 'feature_code': 'PPLA2'}}, {'word': 'PA', 'spans': [{'start': 66, 'end': 68}], 'country_predicted': 'CMR', 'country_conf': 0.28868943}]",44.0,46.0,NJ,THA,0.28868943,,,,,,,,,phi cancel flash flood warning camden nj philadelphia pa,0
2021-07-12 23:43:30+00:00,1414732179549024268,PHI cancels Flash Flood Warning for Camden [NJ] and Philadelphia [PA] https://t.co/Lf66nNht8W https://t.co/IfTgCK6VFI,"[{'word': 'Camden', 'spans': [{'start': 36, 'end': 42}], 'country_predicted': 'USA', 'country_conf': 0.6353264, 'geo': {'admin1': 'New Jersey', 'lat': '39.80353', 'lon': '-74.95976', 'country_code3': 'USA', 'geonameid': '4501019', 'place_name': 'Camden County', 'feature_class': 'A', 'feature_code': 'ADM2'}}, {'word': 'NJ', 'spans': [{'start': 44, 'end': 46}], 'country_predicted': 'THA', 'country_conf': 0.28868943}, {'word': 'Philadelphia', 'spans': [{'start': 52, 'end': 64}], 'country_predicted': 'USA', 'country_conf': 0.957188, 'geo': {'admin1': 'Pennsylvania', 'lat': '39.95233', 'lon': '-75.16379', 'country_code3': 'USA', 'geonameid': '4560349', 'place_name': 'Philadelphia', 'feature_class': 'P', 'feature_code': 'PPLA2'}}, {'word': 'PA', 'spans': [{'start': 66, 'end': 68}], 'country_predicted': 'CMR', 'country_conf': 0.28868943}]",52.0,64.0,Philadelphia,USA,0.957188,Pennsylvania,39.95233,-75.16379,USA,4560349,Philadelphia,P,PPLA2,phi cancel flash flood warning camden nj philadelphia pa,0
2021-07-12 23:43:30+00:00,1414732179549024268,PHI cancels Flash Flood Warning for Camden [NJ] and Philadelphia [PA] https://t.co/Lf66nNht8W https://t.co/IfTgCK6VFI,"[{'word': 'Camden', 'spans': [{'start': 36, 'end': 42}], 'country_predicted': 'USA', 'country_conf': 0.6353264, 'geo': {'admin1': 'New Jersey', 'lat': '39.80353', 'lon': '-74.95976', 'country_code3': 'USA', 'geonameid': '4501019', 'place_name': 'Camden County', 'feature_class': 'A', 'feature_code': 'ADM2'}}, {'word': 'NJ', 'spans': [{'start': 44, 'end': 46}], 'country_predicted': 'THA', 'country_conf': 0.28868943}, {'word': 'Philadelphia', 'spans': [{'start': 52, 'end': 64}], 'country_predicted': 'USA', 'country_conf': 0.957188, 'geo': {'admin1': 'Pennsylvania', 'lat': '39.95233', 'lon': '-75.16379', 'country_code3': 'USA', 'geonameid': '4560349', 'place_name': 'Philadelphia', 'feature_class': 'P', 'feature_code': 'PPLA2'}}, {'word': 'PA', 'spans': [{'start': 66, 'end': 68}], 'country_predicted': 'CMR', 'country_conf': 0.28868943}]",66.0,68.0,PA,CMR,0.28868943,,,,,,,,,phi cancel flash flood warning camden nj philadelphia pa,0
2021-07-12 23:43:26+00:00,1414732161391923201,Lightning kills 18 people taking selfies at watchtower in India https://t.co/fBfjGCJmMA,"[{'word': 'watchtower', 'spans': [{'start': 44, 'end': 54}], 'country_predicted': 'USA', 'country_conf': 0.23059261}, {'word': 'India', 'spans': [{'start': 58, 'end': 63}], 'country_predicted': 'IND', 'country_conf': 0.68758196, 'geo': {'admin1': 'NA', 'lat': '22', 'lon': '79', 'country_code3': 'IND', 'geonameid': '1269750', 'place_name': 'Republic of India', 'feature_class': 'A', 'feature_code': 'PCLI'}}]",44.0,54.0,watchtower,USA,0.23059261,,,,,,,,,lightning kill people taking selfies watchtower india,1
2021-07-12 23:43:26+00:00,1414732161391923201,Lightning kills 18 people taking selfies at watchtower in India https://t.co/fBfjGCJmMA,"[{'word': 'watchtower', 'spans': [{'start': 44, 'end': 54}], 'country_predicted': 'USA', 'country_conf': 0.23059261}, {'word': 'India', 'spans': [{'start': 58, 'end': 63}], 'country_predicted': 'IND', 'country_conf': 0.68758196, 'geo': {'admin1': 'NA', 'lat': '22', 'lon': '79', 'country_code3': 'IND', 'geonameid': '1269750', 'place_name': 'Republic of India', 'feature_class': 'A', 'feature_code': 'PCLI'}}]",58.0,63.0,India,IND,0.68758196,NA,22,79,IND,1269750,Republic of India,A,PCLI,lightning kill people taking selfies watchtower india,1
2021-07-12 23:43:22+00:00,1414732143134138372,"Turnkey 2006 #Learjet 40 available FOR SALE on FAR 135 certificate. Revenue stream is already in place - Complete management including crews.
For more information visit: https://t.co/jOy6lT7ejB
#BizAv #flyprivate #aviation https://t.co/jq9KqOsicx","[{'word': 'https://t.co/jOy6lT7ejB', 'spans': [{'start': 170, 'end': 193}], 'country_predicted': '', 'country_conf': 0}]",170.0,193.0,https://t.co/jOy6lT7ejB,,0,,,,,,,,,turnkey learjet available sale far certificate revenue stream already place complete management including crewsfor information visit bizav flyprivate aviation,0
2021-07-12 23:43:20+00:00,1414732138113609731,@DfctivFireplace /lets do some father son chaos in dms,"[{'word': '@DfctivFireplace', 'spans': [{'start': 0, 'end': 16}], 'country_predicted': '', 'country_conf': 0}]",0.0,16.0,@DfctivFireplace,,0,,,,,,,,,let father son chaos dm,1
2021-07-12 23:43:18+00:00,1414732127405584384,"Carnival of Souls (1962)
Fire Walk with Me (1992)","[{'word': 'Fire Walk', 'spans': [{'start': 25, 'end': 34}], 'country_predicted': 'USA', 'country_conf': 0.96374094, 'geo': {'admin1': 'New Jersey', 'lat': '40.12828', 'lon': '-74.06762', 'country_code3': 'USA', 'geonameid': '7168576', 'place_name': 'Wall Township Fire Company 3 South Wall Fire and Rescue Company Satellite Station', 'feature_class': 'S', 'feature_code': 'BLDG'}}]",25.0,34.0,Fire Walk,USA,0.96374094,New Jersey,40.12828,-74.06762,USA,7168576,Wall Township Fire Company 3 South Wall Fire and Rescue Company Satellite Station,S,BLDG,carnival soul walk,1
2021-07-12 23:43:16+00:00,1414732119520256002,"Florida man sets building on fire, naked","[{'word': 'Florida', 'spans': [{'start': 0, 'end': 7}], 'country_predicted': 'CHL', 'country_conf': 0.8529637, 'geo': {'admin1': 'Valparaíso', 'lat': '-33.05429', 'lon': '-71.62239', 'country_code3': 'CHL', 'geonameid': '9034691', 'place_name': '8va. Comisaria Florida de Carabineros de Valparaiso', 'feature_class': 'S', 'feature_code': 'PP'}}]",0.0,7.0,Florida,CHL,0.8529637,Valparaíso,-33.05429,-71.62239,CHL,9034691,8va. Comisaria Florida de Carabineros de Valparaiso,S,PP,florida man set building fire naked,0
2021-07-12 23:43:16+00:00,1414732119067275266,"5:42 PM: A FLOOD ADVISORY has been issued in western Union County NM until 8:45 PM Mountain Time. This slow moving thunderstorms are producing heavy rainfall that may result in flooding of rural areas. 
@abc7amarillo  #txwx #phwx #okwx https://t.co/oeRF8f1s7i","[{'word': 'Union', 'spans': [{'start': 53, 'end': 58}], 'country_predicted': 'USA', 'country_conf': 0.96374094, 'geo': {'admin1': 'Missouri', 'lat': '38.45005', 'lon': '-91.00848', 'country_code3': 'USA', 'geonameid': '4412454', 'place_name': 'Union', 'feature_class': 'P', 'feature_code': 'PPLA2'}}]",53.0,58.0,Union,USA,0.96374094,Missouri,38.45005,-91.00848,USA,4412454,Union,P,PPLA2,pm flood advisory issued western union county nm pm mountain time slow moving thunderstorm producing heavy rainfall may result flooding rural area txwx phwx okwx,0
2021-07-12 23:43:15+00:00,1414732113773953024,"Tornado Warning continues for Burlington PA, East Smithfield PA, Ulster PA until 8:00 PM EDT https://t.co/rkGkz6x7ZV","[{'word': 'Burlington PA', 'spans': [{'start': 30, 'end': 43}], 'country_predicted': 'USA', 'country_conf': 0.96374094, 'geo': {'admin1': 'South Carolina', 'lat': '34.33235', 'lon': '-79.95769', 'country_code3': 'USA', 'geonameid': '4576323', 'place_name': 'Darlington County', 'feature_class': 'A', 'feature_code': 'ADM2'}}, {'word': 'East Smithfield PA', 'spans': [{'start': 45, 'end': 63}], 'country_predicted': 'USA', 'country_conf': 0.24821267}]",30.0,43.0,Burlington PA,USA,0.96374094,South Carolina,34.33235,-79.95769,USA,4576323,Darlington County,A,ADM2,tornado warning continues burlington pa east smithfield pa ulster pa pm edt,0
2021-07-12 23:43:15+00:00,1414732113773953024,"Tornado Warning continues for Burlington PA, East Smithfield PA, Ulster PA until 8:00 PM EDT https://t.co/rkGkz6x7ZV","[{'word': 'Burlington PA', 'spans': [{'start': 30, 'end': 43}], 'country_predicted': 'USA', 'country_conf': 0.96374094, 'geo': {'admin1': 'South Carolina', 'lat': '34.33235', 'lon': '-79.95769', 'country_code3': 'USA', 'geonameid': '4576323', 'place_name': 'Darlington County', 'feature_class': 'A', 'feature_code': 'ADM2'}}, {'word': 'East Smithfield PA', 'spans': [{'start': 45, 'end': 63}], 'country_predicted': 'USA', 'country_conf': 0.24821267}]",45.0,63.0,East Smithfield PA,USA,0.24821267,,,,,,,,,tornado warning continues burlington pa east smithfield pa ulster pa pm edt,0
2021-07-12 23:43:14+00:00,1414732111240704006,Taylor Swift didn’t write “i replay my footsteps on each stepping stone trying to find the one where i went wrong sending letter addressed to the fire” for y’all to sleep on evermore (song),"[{'word': 'y’', 'spans': [{'start': 156, 'end': 158}], 'country_predicted': 'GBR', 'country_conf': 0.5339668}]",156.0,158.0,y’,GBR,0.5339668,,,,,,,,,taylor swift ’ write “ replay footstep stepping stone trying find one went wrong sending letter addressed fire ” ’ sleep evermore song,0
2021-07-12 23:43:13+00:00,1414732106425503748,"Tornado Warning continues for Burlington PA, East Smithfield PA, Ulster PA until 8:00 PM EDT https://t.co/sYy8G42pXc","[{'word': 'Burlington PA', 'spans': [{'start': 30, 'end': 43}], 'country_predicted': 'USA', 'country_conf': 0.96374094, 'geo': {'admin1': 'South Carolina', 'lat': '34.33235', 'lon': '-79.95769', 'country_code3': 'USA', 'geonameid': '4576323', 'place_name': 'Darlington County', 'feature_class': 'A', 'feature_code': 'ADM2'}}, {'word': 'East Smithfield PA', 'spans': [{'start': 45, 'end': 63}], 'country_predicted': 'USA', 'country_conf': 0.24821267}]",30.0,43.0,Burlington PA,USA,0.96374094,South Carolina,34.33235,-79.95769,USA,4576323,Darlington County,A,ADM2,tornado warning continues burlington pa east smithfield pa ulster pa pm edt,0
2021-07-12 23:43:13+00:00,1414732106425503748,"Tornado Warning continues for Burlington PA, East Smithfield PA, Ulster PA until 8:00 PM EDT https://t.co/sYy8G42pXc","[{'word': 'Burlington PA', 'spans': [{'start': 30, 'end': 43}], 'country_predicted': 'USA', 'country_conf': 0.96374094, 'geo': {'admin1': 'South Carolina', 'lat': '34.33235', 'lon': '-79.95769', 'country_code3': 'USA', 'geonameid': '4576323', 'place_name': 'Darlington County', 'feature_class': 'A', 'feature_code': 'ADM2'}}, {'word': 'East Smithfield PA', 'spans': [{'start': 45, 'end': 63}], 'country_predicted': 'USA', 'country_conf': 0.24821267}]",45.0,63.0,East Smithfield PA,USA,0.24821267,,,,,,,,,tornado warning continues burlington pa east smithfield pa ulster pa pm edt,0
2021-07-12 23:43:11+00:00,1414732100457148422,"CDC COVID Transmission Heat Map
Florida
7/8/2021 and 7/9/2021

NOTE 1: Colors aren't associated with any specific positivity percentage. (Color codes correspond to rates of transmission: BLUE=LOW, YELLOW=MODERATE, ORANGE=SUBSTANTIAL, RED=HIGH)

NOTE 2: ONE DAY https://t.co/vyV76DKXfZ","[{'word': 'Florida', 'spans': [{'start': 32, 'end': 39}], 'country_predicted': 'CHL', 'country_conf': 0.8529637, 'geo': {'admin1': 'Valparaíso', 'lat': '-33.05429', 'lon': '-71.62239', 'country_code3': 'CHL', 'geonameid': '9034691', 'place_name': '8va. Comisaria Florida de Carabineros de Valparaiso', 'feature_class': 'S', 'feature_code': 'PP'}}]",32.0,39.0,Florida,CHL,0.8529637,Valparaíso,-33.05429,-71.62239,CHL,9034691,8va. Comisaria Florida de Carabineros de Valparaiso,S,PP,cdc covid transmission heat color arent associated specific positivity percentage color code correspond rate transmission bluelow yellowmoderate orangesubstantial redhighnote one day,1
2021-07-12 23:43:11+00:00,1414732100100493312,おはよう🌻ございます,"[{'word': 'おはよう', 'spans': [{'start': 0, 'end': 4}], 'country_predicted': 'BES', 'country_conf': 0.92213035, 'geo': {'admin1': 'NA', 'lat': '12.21286', 'lon': '-68.29445', 'country_code3': 'BES', 'geonameid': '7626844', 'place_name': 'Bonaire, Saint Eustatius and Saba', 'feature_class': 'A', 'feature_code': 'PCLIX'}}]",0.0,4.0,おはよう,BES,0.92213035,NA,12.21286,-68.29445,BES,7626844,"Bonaire, Saint Eustatius and Saba",A,PCLIX,おはよう🌻ございます,1
2021-07-12 23:43:07+00:00,1414732083839135744,@Kitkat_Boppo Awwww I'll make sure to spoil fire for you today!!! ILL GIVE YOU THIS LITTLE FIRE FOR NOW https://t.co/Q1VKdYPY3B,"[{'word': '@Kitkat_Boppo', 'spans': [{'start': 0, 'end': 13}], 'country_predicted': '', 'country_conf': 0}]",0.0,13.0,@Kitkat_Boppo,,0,,,,,,,,,awwww ill make sure spoil fire today ill give little fire,0
2021-07-12 23:43:04+00:00,1414732069633150982,@henrymance Big pink dildo in Sloane square tube flood.,"[{'word': 'Sloane', 'spans': [{'start': 30, 'end': 36}], 'country_predicted': 'GBR', 'country_conf': 0.9048774, 'geo': {'admin1': 'England', 'lat': '51.4923', 'lon': '-0.15656', 'country_code3': 'GBR', 'geonameid': '6954802', 'place_name': 'Sloane Square Underground Station', 'feature_class': 'S', 'feature_code': 'MTRO'}}]",30.0,36.0,Sloane,GBR,0.9048774,England,51.4923,-0.15656,GBR,6954802,Sloane Square Underground Station,S,MTRO,big pink dildo sloane square tube flood,0
2021-07-12 23:43:04+00:00,1414732068211204097,"BGM continues Tornado Warning [tornado: OBSERVED, hail: &lt;.75 IN] for Bradford [PA] till 8:00 PM EDT https://t.co/9e1cJSdo8O https://t.co/DsPmZe8uxL","[{'word': 'PA', 'spans': [{'start': 82, 'end': 84}], 'country_predicted': 'CMR', 'country_conf': 0.28868943}]",82.0,84.0,PA,CMR,0.28868943,,,,,,,,,bgm continues tornado warning tornado observed hail bradford pa till pm edt,0
2021-07-12 23:43:04+00:00,1414732067972149260,"BGM continues Tornado Warning [tornado: OBSERVED, hail: &lt;.75 IN] for Bradford [PA] till 8:00 PM EDT https://t.co/5Bio7MumAk https://t.co/2vqg5nljXJ","[{'word': 'PA', 'spans': [{'start': 82, 'end': 84}], 'country_predicted': 'CMR', 'country_conf': 0.28868943}]",82.0,84.0,PA,CMR,0.28868943,,,,,,,,,bgm continues tornado warning tornado observed hail bradford pa till pm edt,0
2021-07-12 23:43:03+00:00,1414732067380731906,"BGM continues Tornado Warning [tornado: OBSERVED, hail: &lt;.75 IN] for Bradford [PA] till 8:00 PM EDT https://t.co/NXye3ttBXs https://t.co/z9WlZpTHwC","[{'word': 'PA', 'spans': [{'start': 82, 'end': 84}], 'country_predicted': 'CMR', 'country_conf': 0.28868943}]",82.0,84.0,PA,CMR,0.28868943,,,,,,,,,bgm continues tornado warning tornado observed hail bradford pa till pm edt,0
2021-07-12 23:43:01+00:00,1414732058363146242,"Se todos os posts que eu fizesse bombassem como os da @Lightning_Rj , muito mais pessoas saberiam do sorteio de amanhã! Da próxima vez te marco hein! 🤣🤣🤣","[{'word': 'saberiam', 'spans': [{'start': 89, 'end': 97}], 'country_predicted': 'IRN', 'country_conf': 0.9528109, 'geo': {'admin1': 'Markazi', 'lat': '35.00571', 'lon': '50.31379', 'country_code3': 'IRN', 'geonameid': '8668998', 'place_name': 'Markaz-e Negahdārī-ye Ma‘lūlīn-e Shahīd Şāberī va Samīyeh', 'feature_class': 'S', 'feature_code': 'HSP'}}]",89.0,97.0,saberiam,IRN,0.9528109,Markazi,35.00571,50.31379,IRN,8668998,Markaz-e Negahdārī-ye Ma‘lūlīn-e Shahīd Şāberī va Samīyeh,S,HSP,se todos o post que eu fizesse bombassem como o da muito mais pessoas saberiam sorteio de amanhã da próxima vez te marco hein 🤣🤣🤣,0
2021-07-12 23:42:56+00:00,1414732035793489920,"@HorrorAuthorVMP (Mine was 46Q, print journalist... and I was in the Reserves. Feel free to return fire.)","[{'word': 'Reserves', 'spans': [{'start': 69, 'end': 77}], 'country_predicted': 'USA', 'country_conf': 0.6353264, 'geo': {'admin1': 'New Jersey', 'lat': '39.88077', 'lon': '-75.08864', 'country_code3': 'USA', 'geonameid': '8102564', 'place_name': 'Mount Ephraim Police Reserves Ambulance', 'feature_class': 'S', 'feature_code': 'BLDG'}}]",69.0,77.0,Reserves,USA,0.6353264,New Jersey,39.88077,-75.08864,USA,8102564,Mount Ephraim Police Reserves Ambulance,S,BLDG,mine print journalist reserve feel free return fire,0
2021-07-12 23:42:55+00:00,1414732033138601991,"South Africa embraced CRT from day one and now has officially slipped into civil war and anarchy. It’ll be great to hear from the elderly africans that it was nicer to live under British control than after they were “liberated” from their “oppressors”. Too bad, dirt sandwiches!!","[{'word': 'South Africa', 'spans': [{'start': 0, 'end': 12}], 'country_predicted': 'ZAF', 'country_conf': 0.9544747, 'geo': {'admin1': 'NA', 'lat': '-29', 'lon': '24', 'country_code3': 'ZAF', 'geonameid': '953987', 'place_name': 'Republic of South Africa', 'feature_class': 'A', 'feature_code': 'PCLI'}}]",0.0,12.0,South Africa,ZAF,0.9544747,NA,-29,24,ZAF,953987,Republic of South Africa,A,PCLI,south africa embraced crt day one officially slipped civil war anarchy ’ great hear elderly african nicer live british control “ liberated ” “ oppressor ” bad dirt sandwich,0
2021-07-12 23:42:54+00:00,1414732025882234880,"@AnnetteLF83 @YourAnonNews I know... and we don't want that, we don't want ... I don't want the US in here jfc, we just wanted the assistance and after that idiot publicly denied it everything went downhill 
and I'm only one person, so right now, best choice is to push my gov to make amends before disaster","[{'word': 'jfc', 'spans': [{'start': 107, 'end': 110}], 'country_predicted': 'NLD', 'country_conf': 0.9048774, 'geo': {'admin1': 'Limburg', 'lat': '50.94376', 'lon': '6.00494', 'country_code3': 'NLD', 'geonameid': '11710978', 'place_name': 'Brunssum Jfc Heliport', 'feature_class': 'S', 'feature_code': 'AIRH'}}]",107.0,110.0,jfc,NLD,0.9048774,Limburg,50.94376,6.00494,NLD,11710978,Brunssum Jfc Heliport,S,AIRH,know dont want dont want dont want u jfc wanted assistance idiot publicly denied everything went downhill im one person right best choice push gov make amends disaster,0
2021-07-12 23:42:53+00:00,1414732023378456578,i really appreciate the effort that goes into plant-based and meatless options. they be fire lowkey.,"[{'word': 'lowkey', 'spans': [{'start': 93, 'end': 99}], 'country_predicted': 'CUB', 'country_conf': 0.28868943}]",93.0,99.0,lowkey,CUB,0.28868943,,,,,,,,,really appreciate effort go plantbased meatless option fire lowkey,1
2021-07-12 23:42:51+00:00,1414732017061748740,"@ColunadoCarlos Pior pq? A natação do Vasco tá funcionando sem precisar pagar nada, igual fez com o futsal e os esportes paralímpicos, única diferença é q o acordo da gold fire prevê a marca no uniforme","[{'word': 'Vasco tá', 'spans': [{'start': 38, 'end': 46}], 'country_predicted': 'USA', 'country_conf': 0.9048774, 'geo': {'admin1': 'Maine', 'lat': '43.66147', 'lon': '-70.25533', 'country_code3': 'USA', 'geonameid': '4975802', 'place_name': 'Portland', 'feature_class': 'P', 'feature_code': 'PPLA2'}}]",38.0,46.0,Vasco tá,USA,0.9048774,Maine,43.66147,-70.25533,USA,4975802,Portland,P,PPLA2,pior pq natação vasco tá funcionando sem precisar pagar nada igual fez com futsal e o esportes paralímpicos única diferença é q acordo da gold fire prevê marca uniforme,1
2021-07-12 23:42:49+00:00,1414732007225974785,"""Heat, fire and drought consume California""  https://t.co/aNhBn45NJ7

If God is in fact real, he's trying to erase California....obviously","[{'word': 'California', 'spans': [{'start': 32, 'end': 42}], 'country_predicted': 'COL', 'country_conf': 0.17837727}, {'word': 'California', 'spans': [{'start': 115, 'end': 125}], 'country_predicted': 'COL', 'country_conf': 0.17837727}]",32.0,42.0,California,COL,0.17837727,,,,,,,,,heat fire drought consume california god fact real he trying erase californiaobviously,0
2021-07-12 23:42:49+00:00,1414732007225974785,"""Heat, fire and drought consume California""  https://t.co/aNhBn45NJ7

If God is in fact real, he's trying to erase California....obviously","[{'word': 'California', 'spans': [{'start': 32, 'end': 42}], 'country_predicted': 'COL', 'country_conf': 0.17837727}, {'word': 'California', 'spans': [{'start': 115, 'end': 125}], 'country_predicted': 'COL', 'country_conf': 0.17837727}]",115.0,125.0,California,COL,0.17837727,,,,,,,,,heat fire drought consume california god fact real he trying erase californiaobviously,0
2021-07-12 23:42:47+00:00,1414731996576706565,Fire at Iraq Covid Hospital Kills at Least 39 https://t.co/i0Pjb7WXZl,"[{'word': 'Iraq Covid Hospital', 'spans': [{'start': 8, 'end': 27}], 'country_predicted': 'IRQ', 'country_conf': 0.24821267}]",8.0,27.0,Iraq Covid Hospital,IRQ,0.24821267,,,,,,,,,fire iraq covid hospital kill least,0
2021-07-12 23:42:45+00:00,1414731989513646080,"Tornado Warning for central Bradford County, PA until 8 PM EDT. TAKE COVER NOW. A tornado is possible. #PAwx https://t.co/MWhXZFCaog","[{'word': 'Bradford', 'spans': [{'start': 28, 'end': 36}], 'country_predicted': 'USA', 'country_conf': 0.9048774, 'geo': {'admin1': 'Pennsylvania', 'lat': '41.9559', 'lon': '-78.64392', 'country_code3': 'USA', 'geonameid': '5181407', 'place_name': 'Bradford', 'feature_class': 'P', 'feature_code': 'PPL'}}, {'word': 'PA', 'spans': [{'start': 45, 'end': 47}], 'country_predicted': 'CMR', 'country_conf': 0.28868943}]",28.0,36.0,Bradford,USA,0.9048774,Pennsylvania,41.9559,-78.64392,USA,5181407,Bradford,P,PPL,tornado warning central bradford county pa pm edt take cover tornado possible pawx,0
